source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	factor value[disease]	factor value[TMT set]	factor value[HiRIEF pH range]
TMT set 3 channel 130N older adult without dementia sample 6	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	6	Rui_Erika_Synaptic_Proteomics_BA9_TMTset3_250ug_IPG3-10_50min_10of15ul_fr15_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	15	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset3_250ug_IPG3-10_50min_10of15ul_fr15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 3	3-10
TMT set 3 channel 130C Parkinson's disease with dementia sample 6	Homo sapiens	prefrontal cortex (Brodmann area 9)	Parkinson's disease with dementia	6	Rui_Erika_Synaptic_Proteomics_BA9_TMTset3_250ug_IPG3-10_50min_10of15ul_fr15_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	15	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset3_250ug_IPG3-10_50min_10of15ul_fr15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Parkinson's disease with dementia	TMT set 3	3-10
TMT set 3 pooled internal standard	Homo sapiens	prefrontal cortex (Brodmann area 9)	pooled internal standard	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset3_250ug_IPG3-10_50min_10of15ul_fr15_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	15	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset3_250ug_IPG3-10_50min_10of15ul_fr15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	pooled internal standard	TMT set 3	3-10
TMT set 1 pooled internal standard	Homo sapiens	prefrontal cortex (Brodmann area 9)	pooled internal standard	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	pooled internal standard	TMT set 1	3-10
TMT set 1 channel 127N dementia with Lewy bodies sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	dementia with Lewy bodies	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	dementia with Lewy bodies	TMT set 1	3-10
TMT set 1 channel 127C dementia with Lewy bodies sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	dementia with Lewy bodies	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	dementia with Lewy bodies	TMT set 1	3-10
TMT set 1 channel 128N Parkinson's disease with dementia sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	Parkinson's disease with dementia	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Parkinson's disease with dementia	TMT set 1	3-10
TMT set 1 channel 128C older adult without dementia sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 1	3-10
TMT set 1 channel 129N older adult without dementia sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 1	3-10
TMT set 1 channel 129C Parkinson's disease with dementia sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	Parkinson's disease with dementia	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Parkinson's disease with dementia	TMT set 1	3-10
TMT set 1 channel 130N Alzheimer's disease sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	Alzheimer's disease	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Alzheimer's disease	TMT set 1	3-10
TMT set 1 channel 130C Alzheimer's disease sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	Alzheimer's disease	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Alzheimer's disease	TMT set 1	3-10
TMT set 1 pooled internal standard	Homo sapiens	prefrontal cortex (Brodmann area 9)	pooled internal standard	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	47	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	pooled internal standard	TMT set 1	3-10
TMT set 1 pooled internal standard	Homo sapiens	prefrontal cortex (Brodmann area 9)	pooled internal standard	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	pooled internal standard	TMT set 1	3-10
TMT set 1 channel 127N dementia with Lewy bodies sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	dementia with Lewy bodies	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	dementia with Lewy bodies	TMT set 1	3-10
TMT set 1 channel 127C dementia with Lewy bodies sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	dementia with Lewy bodies	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	dementia with Lewy bodies	TMT set 1	3-10
TMT set 1 channel 128N Parkinson's disease with dementia sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	Parkinson's disease with dementia	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Parkinson's disease with dementia	TMT set 1	3-10
TMT set 1 channel 128C older adult without dementia sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 1	3-10
TMT set 1 channel 129N older adult without dementia sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 1	3-10
TMT set 1 channel 129C Parkinson's disease with dementia sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	Parkinson's disease with dementia	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_129C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=129C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Parkinson's disease with dementia	TMT set 1	3-10
TMT set 1 channel 130N Alzheimer's disease sample 1	Homo sapiens	prefrontal cortex (Brodmann area 9)	Alzheimer's disease	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_130N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=130N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Alzheimer's disease	TMT set 1	3-10
TMT set 1 channel 130C Alzheimer's disease sample 2	Homo sapiens	prefrontal cortex (Brodmann area 9)	Alzheimer's disease	2	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_130C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=130C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Alzheimer's disease	TMT set 1	3-10
TMT set 1 pooled internal standard	Homo sapiens	prefrontal cortex (Brodmann area 9)	pooled internal standard	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22_131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=131	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	22	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset1_250ug_IPG3-10_50min_10of15ul_fr22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	pooled internal standard	TMT set 1	3-10
TMT set 4 pooled internal standard	Homo sapiens	prefrontal cortex (Brodmann area 9)	pooled internal standard	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41_126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=126	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	41	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	pooled internal standard	TMT set 4	3-10
TMT set 4 channel 127N Alzheimer's disease sample 7	Homo sapiens	prefrontal cortex (Brodmann area 9)	Alzheimer's disease	7	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41_127N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=127N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	41	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Alzheimer's disease	TMT set 4	3-10
TMT set 4 channel 127C older adult without dementia sample 7	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	7	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41_127C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=127C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	41	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 4	3-10
TMT set 4 channel 128N older adult without dementia sample 8	Homo sapiens	prefrontal cortex (Brodmann area 9)	older adult without dementia	8	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41_128N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=128N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	41	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	older adult without dementia	TMT set 4	3-10
TMT set 4 channel 128C dementia with Lewy bodies sample 7	Homo sapiens	prefrontal cortex (Brodmann area 9)	dementia with Lewy bodies	7	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41_128C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=128C	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	41	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	dementia with Lewy bodies	TMT set 4	3-10
TMT set 4 channel 129N Parkinson's disease with dementia sample 7	Homo sapiens	prefrontal cortex (Brodmann area 9)	Parkinson's disease with dementia	7	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41_129N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=TMT 10-plex;AC=MS:1002010;CN=129N	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=TMT 10-plex;AC=UNIMOD:737;TA=K,Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	41	1	Rui_Erika_Synaptic_Proteomics_BA9_TMTset4_250ug_IPG3-10_50min_10of15ul_fr41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	Parkinson's disease with dementia	TMT set 4	3-10
